Experiment,Site,Date,ID,Session,Trial,Choice,Notes
Reversal,Tempe,28-Nov.-19,Yuca,4,50,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,51,0,
Reversal,Tempe,28-Nov.-19,Yuca,5,52,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,53,0,
Reversal,Tempe,28-Nov.-19,Yuca,5,54,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,55,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,56,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,57,0,
Reversal,Tempe,28-Nov.-19,Yuca,5,58,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,59,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,60,0,
Reversal,Tempe,28-Nov.-19,Yuca,5,61,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,62,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,63,0,
Reversal,Tempe,28-Nov.-19,Yuca,5,64,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,65,0,
Reversal,Tempe,28-Nov.-19,Yuca,5,66,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,67,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,68,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,69,1,
Reversal,Tempe,28-Nov.-19,Yuca,5,70,1,
Reversal,Tempe,29-Nov.-19,Yuca,6,71,1,continue anti right-side bias remedy (r more on left side)
Reversal,Tempe,29-Nov.-19,Yuca,6,72,1,
Reversal,Tempe,29-Nov.-19,Yuca,6,73,1,
Reversal,Tempe,29-Nov.-19,Yuca,6,74,1,
Reversal,Tempe,29-Nov.-19,Yuca,6,75,0,
Reversal,Tempe,29-Nov.-19,Yuca,6,76,1,
Reversal,Tempe,29-Nov.-19,Yuca,6,77,1,
Reversal,Tempe,29-Nov.-19,Yuca,6,78,1,
Reversal,Tempe,29-Nov.-19,Yuca,6,79,1,
Reversal,Tempe,29-Nov.-19,Yuca,6,80,1,
Reversal,Tempe,18-Dec-19,Pizza,1,1,-1,two works walked past at 4 mins; added bait between tubes at 5 mins; ended trial at 10 mins
Reversal,Tempe,19-Dec-19,Pizza,2,1,1,baited floor at 5 mins
Reversal,Tempe,19-Dec-19,Pizza,2,2,1,baited floor at 3 mins
Reversal,Tempe,19-Dec-19,Pizza,2,3,-1,baited floor at 3 mins; ended trial at 9 mins
Reversal,Tempe,19-Dec-19,Pizza,3,3,0,
Reversal,Tempe,19-Dec-19,Pizza,3,4,0,
Reversal,Tempe,19-Dec-19,Pizza,3,5,0,baited floor at 3 mins
Reversal,Tempe,19-Dec-19,Pizza,3,6,0,baited floor at 3 mins
Reversal,Tempe,19-Dec-19,Pizza,3,7,0,baited floor at 3 mins
Reversal,Tempe,19-Dec-19,Pizza,3,8,-1,baited floor at 3 mins; took bait but did not look all the way inside the dark grey tube before flying up
Reversal,Tempe,20 Dec -19,Pizza,4,8,-1,went in at 3 mins and touched each tube; baited floor with small cracker piece at 5 mins; ended trial at 10 mins
Reversal,Tempe,20 Dec -19,Pizza,5,8,1,
Reversal,Tempe,20 Dec -19,Pizza,5,9,0,went in at 3 mins and touched each tube; baited floor at 5 mins; left side bias
Reversal,Tempe,20 Dec -19,Pizza,5,10,-1,started anti-side bias weighting r on the right side; ended trial at 5 mins
Reversal,Tempe,20 Dec -19,Pizza,6,10,-1,
Reversal,Tempe,20 Dec -19,Pizza,7,10,1,
Reversal,Tempe,20 Dec -19,Pizza,7,11,1,
Reversal,Tempe,20 Dec -19,Pizza,7,12,0,went in and touched each tube at 5 mins
Reversal,Tempe,20 Dec -19,Pizza,7,13,-1,went in and touched each tube at 5 mins; ended trial at 10 mins
Reversal,Tempe,22-Dec-19,Pizza,8,13,1,"baited ground with small piece, came down immediately"
Reversal,Tempe,22-Dec-19,Pizza,8,14,-1,baited ground with small piece
Reversal,Tempe,22-Dec-19,Pizza,9,14,1,
Reversal,Tempe,22-Dec-19,Pizza,9,15,1,baited ground - walked around light grey but didn't look in. then went to dark grey
Reversal,Tempe,22-Dec-19,Pizza,9,16,1,baited ground
Reversal,Tempe,22-Dec-19,Pizza,9,17,1,
Reversal,Tempe,23-Dec-19,Pizza,10,18,1,
Reversal,Tempe,23-Dec-19,Pizza,10,19,-1,went in and touched each tube at 3 mins; ened trial at 5 mins
Reversal,Tempe,23-Dec-19,Pizza,11,19,1,
Reversal,Tempe,23-Dec-19,Pizza,11,20,-1,went in and touched each tube at 3 mins; ended trial after 5 mins. 24 Dec: Got rained out before could test this day and had to return food without testing
Reversal,Tempe,26-Dec-19,Pizza,12,20,1,went in and touched each tube at 3 mins .
Reversal,Tempe,26-Dec-19,Pizza,12,21,-1,went in and touched each tube at 3 mins; ended trial after 5 mins; Did not have time for a second session today because I had to take my dog to the emergency vet this morning
Reversal,Tempe,28-Dec-19,Pizza,13,21,-1,went in and touched each tube at 4 mins; ended trial at 10 mins bc he's just flying around from perch to perch chirping
Reversal,Tempe,28-Dec-19,Pizza,14,21,1,baited floor at 5 mins
Reversal,Tempe,28-Dec-19,Pizza,14,22,-1,baited floor at 5 mins; ended trial at 10 mins; feeling like he just doesn't want to do it infront of me
Reversal,Tempe,29-Dec-19,Pizza,15,22,-1,went in and touched each tube at 3 mins because he was just flying around; ended trial at 5 mins
Reversal,Tempe,01-Jan.-20,Pizza,16,22,1,"thinking that if he's just going to participate in one trial at a time, it might as well be a test trial; he is quiet (not flying around or chirping) as he was during yellow tube warm ups the last couple of days; baited floor at 5 mins and he participated immediately"
Reversal,Tempe,01-Jan.-20,Pizza,16,23,0,baited at 5 mins; came down immediately
Reversal,Tempe,01-Jan.-20,Pizza,16,24,1,participated immediately
Reversal,Tempe,01-Jan.-20,Pizza,16,25,0,"only going to bait at 5 mins because I don't want to encourage him to need bait (by laying it earlier) or to not participate (by not baiting or leaving it until 10 mins) because he's just started participating for me; baited at 5 mins, came down immediately"
Reversal,Tempe,01-Jan.-20,Pizza,16,26,0,"he is standing on a rear perch with his back to me, waiting for me to bait...; baited at 5 mins; came down immediately"
Reversal,Tempe,01-Jan.-20,Pizza,16,27,1,came immediately without bait
Reversal,Tempe,01-Jan.-20,Pizza,16,28,0,baited at 5 mins; came down immediately
Reversal,Tempe,01-Jan.-20,Pizza,16,29,1,came down immediately without bait
Reversal,Tempe,01-Jan.-20,Pizza,16,30,1,came down immediately without bait
Reversal,Tempe,02-Jan.-20,Pizza,17,31,1,
Reversal,Tempe,02-Jan.-20,Pizza,17,32,1,
Reversal,Tempe,02-Jan.-20,Pizza,17,33,-1,"sitting on a rear left perch with his back to me so I looked at him to make him uncomfortable so that he'd pay attention, he hopped between rear perches a couple of times but did not refocus; ended trial at 5 mins"
Reversal,Tempe,02-Jan.-20,Pizza,18,33,1,
Reversal,Tempe,02-Jan.-20,Pizza,18,34,1,
Reversal,Tempe,02-Jan.-20,Pizza,18,35,1,"he is hopping between rear perches, went in at 5 mins and touched each tube"
Reversal,Tempe,02-Jan.-20,Pizza,18,36,1,went in and touched each tube at 3 mins because he's sitting at a rear perch with his back to me
Reversal,Tempe,02-Jan.-20,Pizza,18,37,1,
Reversal,Tempe,02-Jan.-20,Pizza,18,38,1,
Reversal,Tempe,02-Jan.-20,Pizza,18,39,1,
Reversal,Tempe,02-Jan.-20,Pizza,18,40,1,
Reversal,Tempe,03-Jan.-20,Pizza,19,41,1,
Reversal,Tempe,03-Jan.-20,Pizza,19,42,1,
Reversal,Tempe,03-Jan.-20,Pizza,19,43,1,
Reversal,Tempe,03-Jan.-20,Pizza,19,44,1,
Reversal,Tempe,03-Jan.-20,Pizza,19,45,1,
Reversal,Tempe,03-Jan.-20,Pizza,19,46,1,
Reversal,Tempe,03-Jan.-20,Pizza,19,47,1,
Reversal,Tempe,03-Jan.-20,Pizza,19,48,1,
Reversal,Tempe,03-Jan.-20,Pizza,19,49,1,
Reversal,Tempe,03-Jan.-20,Pizza,19,50,1,
Reversal,Tempe,03-Jan.-20,Pizza,1,1,1,r=light grey; went in and touched each tube at 3 mins because he wasn't participating; added bait at 5 mins which he ate and then went to light grey - this is strange because he just got 20/20 on dark grey but maybe not because he did have a left bias so maybe he just went to the left (he did this again on trial 2)
Reversal,Tempe,03-Jan.-20,Pizza,1,2,0,went in and touched each tube at 3 mins because he was sitting at a rear perch chirping a litttle with his back to me
Reversal,Tempe,03-Jan.-20,Pizza,1,3,0,went in and touched each tube at 3 mins because he was sitting at a rear perch silently with his back to me
Reversal,Tempe,03-Jan.-20,Pizza,1,4,0,
Reversal,Tempe,03-Jan.-20,Pizza,1,5,0,
Reversal,Tempe,03-Jan.-20,Pizza,1,6,0,went in and touched each tube at 3 mins because he was sitting on the rear left perch with his back to me up on one foot; baited floor at 5 mins; ended session at 20 mins
Reversal,Tempe,05-Jan.-20,Pizza,2,7,0,"baited ground at 4min, came down immediately"
Reversal,Tempe,05-Jan.-20,Pizza,2,8,0,"baited ground at 4min, came down immediately"
Reversal,Tempe,05-Jan.-20,Pizza,2,9,-1,"baited ground at 4min, did not come down in 10min"
Reversal,Tempe,05-Jan.-20,Pizza,3,9,1,"baited ground at 4min, came down immediately"
Reversal,Tempe,05-Jan.-20,Pizza,3,10,0,"baited ground at 4min, did not come down. Baited ground again at 10min because first piece was small and maybe he didn't see it. He came down immediately"
Reversal,Tempe,05-Jan.-20,Pizza,3,11,1,"baited ground at 4min, came down immediately. Right side bias"
Reversal,Tempe,05-Jan.-20,Pizza,3,12,0,"baited ground at 4min, came down immediately"
Reversal,Tempe,05-Jan.-20,Pizza,3,13,0,baited ground
Reversal,Tempe,06-Jan.-20,Pizza,4,14,1,went in and touched each tube at 4 mins because he started flying from front to back... he's unsettled on this first trial of the day; baited at
Reversal,Tempe,06-Jan.-20,Pizza,4,15,-1,went in and touched each tube at 4 mins bc he was on rear perch with one leg up and back to me; baited floor at 5 mins because he went straight back to the rear perch with back to me after I left; ended trial at 10 mins
Reversal,Tempe,06-Jan.-20,Pizza,5,15,1,baited at 5 mins
Reversal,Tempe,06-Jan.-20,Pizza,5,16,0,went in and touched each tube at 3 mins (I think he's expecting bait); baited at 5 mins
Reversal,Tempe,06-Jan.-20,Pizza,5,17,0,baited at 4 mins
Reversal,Tempe,06-Jan.-20,Pizza,5,18,1,baited at 3 mins
Reversal,Tempe,07-Jan.-20,Pizza,6,19,0,
Reversal,Tempe,07-Jan.-20,Pizza,6,20,1,went in and touched each tube at 3 mins;
Reversal,Tempe,07-Jan.-20,Pizza,6,21,0,
Reversal,Tempe,07-Jan.-20,Pizza,6,22,0,
Reversal,Tempe,07-Jan.-20,Pizza,6,23,1,
Reversal,Tempe,07-Jan.-20,Pizza,6,24,0,field team arrived outside aviaries; went in and touched each tube at 3 mins; baited floolr at 5 mins
Reversal,Tempe,07-Jan.-20,Pizza,6,25,0,went in and touched each tube at 3 mins; some maintenance people talking somewhere that seemed to spook him into flying from front to rear perches and chirping; baited floor at 5 mins
Reversal,Tempe,07-Jan.-20,Pizza,7,26,0,went in and touched each tube at 3 mins; baited at 5 mins; KM in aviaries spinning blood and this might be distracting him bc he can hear another person
Reversal,Tempe,07-Jan.-20,Pizza,7,27,1,went in and touched each tube at 3 mins; baited at 5 mins when KM left aviaries
Reversal,Tempe,07-Jan.-20,Pizza,7,28,0,went in and touched each tube at 3 mins (he seems to perhaps still be paying attention to noises outside aviary by field team); baited at 5 mins
Reversal,Tempe,08-Jan.-20,Pizza,8,29,1,went in and touched each tube at 3 mins because he was flying around not focused on the tubes; baited floor at 5 mins
Reversal,Tempe,08-Jan.-20,Pizza,8,30,0,went in and touched each tube at 3 mins; field team walked behind aviaries; baited at 5 mins;
Reversal,Tempe,08-Jan.-20,Pizza,8,31,1,*make sure he is on anti-right side bias - this was recorded in an e-mail but not in this data sheet; went in and touched tubes at 3 minutes; field team is walking behind aviaries packing up so this is disturbing Pizza a little bit; baited at 5 mins
Reversal,Tempe,08-Jan.-20,Pizza,8,32,0,went in and touched each tube at 3 mins because he was starting to hop between perches and not pay attention to the tubes; baited at 5 mins
Reversal,Tempe,08-Jan.-20,Pizza,9,33,1,came down immediately
Reversal,Tempe,08-Jan.-20,Pizza,9,34,0,went in and touched each tube at 3 mins because he was preening and not paying attention; baited at 8 mins
Reversal,Tempe,08-Jan.-20,Pizza,9,35,1,
Reversal,Tempe,08-Jan.-20,Pizza,9,36,1,went in and touched each tube at 3 mins because he was starting to hop between perches and chirp; baited at 5 mins
Reversal,Tempe,08-Jan.-20,Pizza,9,37,0,went in and touched each tube at 3 mins because he was sitting with his back to me at a rear perch;
Reversal,Tempe,08-Jan.-20,Pizza,9,38,1,went in and touched each tube at 3 mins because he's sitting with his back to me at a rear perch; baited at 5 mins
Reversal,Tempe,08-Jan.-20,Pizza,9,39,1,
Reversal,Tempe,08-Jan.-20,Pizza,9,40,0,went in and touched each tube at 3 mins; baited at 5 mins
Reversal,Tempe,09-Jan.-20,Pizza,10,41,1,is left bias now - change anti-bias remedy; the cracker fell out of the tube on this trial... not sure if it was after I put it down or from his flapping that blew it out of the tube because he participated right away as I left the aviary
Reversal,Tempe,09-Jan.-20,Pizza,10,42,1,went in and touched each tube at 3 mins because he was standing with his back to me on the rear perch (looks like we're doing the same dance as yesterday with him waiting for me to bait); baited at 5 mins; there's noises coming from the other side of the roof;
Reversal,Tempe,09-Jan.-20,Pizza,10,43,1,went in and touched each tube at 3 mins;
Reversal,Tempe,09-Jan.-20,Pizza,10,44,1,
Reversal,Tempe,09-Jan.-20,Pizza,10,45,1,went in and touched each tube at 3 mins; baited at 5 mins
Reversal,Tempe,09-Jan.-20,Pizza,10,46,1,went in and touched each tube at 3 mins; baited at 5 mins
Reversal,Tempe,09-Jan.-20,Pizza,10,47,1,baited at 3 mins
Reversal,Tempe,09-Jan.-20,Pizza,10,48,1,baited at 3 mins
Reversal,Tempe,09-Jan.-20,Pizza,10,49,1,baited at 3 mins
Reversal,Tempe,09-Jan.-20,Pizza,10,50,0,baited at 3 mins
Reversal,Tempe,09-Jan.-20,Pizza,11,51,1,
Reversal,Tempe,09-Jan.-20,Pizza,11,52,1,
Reversal,Tempe,09-Jan.-20,Pizza,11,53,0,
Reversal,Tempe,09-Jan.-20,Pizza,11,54,1,
Reversal,Tempe,09-Jan.-20,Pizza,11,55,1,sitting with his back to me and put one leg up; baited floor between tubes at 3 mins
Reversal,Tempe,09-Jan.-20,Pizza,11,56,1,standing with back to me and one foot up at rear perch (he is watching me); baited at 2 mins
Reversal,Tempe,09-Jan.-20,Pizza,11,57,1,
Reversal,Tempe,09-Jan.-20,Pizza,11,58,1,standing with back to me on rear perch; baited at 2 mins
Reversal,Tempe,09-Jan.-20,Pizza,11,59,1,standing with back to me on rear perch; he is paying attention to things happening beyond the roof; baited at 2 mins and he is facing forward but not participating right away;
Reversal,Tempe,09-Jan.-20,Pizza,11,60,1,standing with back to me on rear perch; baited at 2 mins
Reversal,Tempe,22-Jan.-20,Mofongo,1,1,0,r= DARK grey
Reversal,Tempe,22-Jan.-20,Mofongo,1,2,-1,baited after 4 min; came down for the bait immediately but got scared back up because of an alarm
Reversal,Tempe,22-Jan.-20,Mofongo,2,2,-1,baited after 5 min; came down immediately but then flew back up to the perch
Reversal,Tempe,22-Jan.-20,Mofongo,3,2,-1,baited at 5 mins; took bait and did not participate
Reversal,Tempe,23-Jan.-20,Mofongo,4,2,-1,trying with McDonald's french fry to see if he likes it better than goldfish (will work harder for); adderd fry piece as bait at 5 mins; took bait but did not look in tube
Reversal,Tempe,26-Jan.-20,Mofongo,5,2,-1,"baited table at 3min; came for bait immediately, not scared, but did not make a choice; did not come back down before end of 10min trial time"
Reversal,Tempe,27-Jan.-20,Mofongo,6,2,-1,flew from rear to front of aviary for the 10 mins that tubes were in the aviary
Reversal,Tempe,27-Jan.-20,Mofongo,7,2,-1,Took table out this time; he is sitting on front left perch with back to aviary (facing outward); then starts to chirp and fly a little around his aviary went in and touched each tube at 7 mins; ended trial at 10 mins
Reversal,Tempe,28-Jan.-20,Mofongo,8,2,-1,didn't bait in 10 min trial in an attempt to force him to take food from tubes; didn't come down in 10 min
Reversal,Tempe,28-Jan.-20,Mofongo,9,2,-1,baited after 5 min; took the bait but didn't look inside the tubes and so trial ended after 7 min.
Reversal,Tempe,28-Jan.-20,Mofongo,10,2,-1,baited at 5 mins; took bait and did not participate
Reversal,Tempe,28-Jan.-20,Mofongo,11,2,-1,did not bait in 10 min trial because Mofongo has a habit of taking bait and not participating
Reversal,Tempe,29-Jan.-20,Mofongo,12,2,1,Participated within 2 mins! Whole goldfish was in reward tube
Reversal,Tempe,29-Jan.-20,Mofongo,12,3,-1,Two undergrads came running by the aviary at the beginnig of this trial and I stopped them and told them they couldn't be on the roof for safety reasons; did not participate in 12 mins
Reversal,Tempe,29-Jan.-20,Mofongo,13,3,1,participated within 1 minute; whole goldfish was in reward tube
Reversal,Tempe,29-Jan.-20,Mofongo,13,4,-1,did not participate in 10 mins
Reversal,Tempe,29-Jan.-20,Mofongo,14,4,1,participated within 1 minute; 1/4 cracker in tube
Reversal,Tempe,29-Jan.-20,Mofongo,14,5,1,participated in 4 mins
Reversal,Tempe,29-Jan.-20,Mofongo,14,6,1,participated within 2 min
Reversal,Tempe,29-Jan.-20,Mofongo,14,7,-1,did not participate in 10 mins
Reversal,Tempe,30-Jan.-20,Mofongo,15,7,-1,did not participate in 10 mins
Reversal,Tempe,30-Jan.-20,Mofongo,16,7,1,participated immediately; reward was half a goldfish cracker
Reversal,Tempe,30-Jan.-20,Mofongo,16,8,-1,did not participate in 5 mins (habit of participating sooner than 5 mins so I don't think 10 minute trials are necessary)
Reversal,Tempe,30-Jan.-20,Mofongo,17,8,-1,did not participate in 5 mins
Reversal,Tempe,31-Jan.-20,Mofongo,18,8,1,participated immediately; reward was the whole tail of a goldfish cracker
Reversal,Tempe,31-Jan.-20,Mofongo,18,9,-1,did not participate in 5 mins
Reversal,Tempe,31-Jan.-20,Mofongo,19,9,1,participated in 1 min
Reversal,Tempe,31-Jan.-20,Mofongo,19,10,-1,did not participate in 5 mins
Reversal,Tempe,31-Jan.-20,Mofongo,20,10,1,participated in 3 mins
Reversal,Tempe,31-Jan.-20,Mofongo,20,11,1,participated immediately
Reversal,Tempe,31-Jan.-20,Mofongo,20,12,-1,did not participate in 5 mins
Reversal,Tempe,02-Feb.-20,Mofongo,21,12,-1,did not participate in 5 mins
Reversal,Tempe,02-Feb.-20,Mofongo,22,12,-1,did not participate in 5 mins
Reversal,Tempe,02-Feb.-20,Mofongo,23,12,-1,did not participate in 5 mins
Reversal,Tempe,03-Feb.-20,Mofongo,24,12,1,
Reversal,Tempe,03-Feb.-20,Mofongo,24,13,1,
Reversal,Tempe,03-Feb.-20,Mofongo,24,14,-1,did not participate in 5 mins
Reversal,Tempe,03-Feb.-20,Mofongo,25,14,1,
Reversal,Tempe,03-Feb.-20,Mofongo,25,15,1,
Reversal,Tempe,03-Feb.-20,Mofongo,25,16,-1,did not participate in 5 mins
Reversal,Tempe,04-Feb.-20,Mofongo,26,16,1,participated immediately
Reversal,Tempe,04-Feb.-20,Mofongo,26,17,-1,did not participate in 5 mins
Reversal,Tempe,05-Feb.-20,Mofongo,27,17,-1,Tempe Camera called me back at 3 mins; I turned the ringer off and did not answer; did not participate in 5 mins
Reversal,Tempe,05-Feb.-20,Mofongo,28,17,-1,did not participate in 5 mins
Reversal,Tempe,05-Feb.-20,Mofongo,29,17,1,
Reversal,Tempe,05-Feb.-20,Mofongo,29,18,-1,did not participate in 10 mins
Reversal,Tempe,06-Feb.-20,Mofongo,30,18,1,Came down at 4 mins
Reversal,Tempe,06-Feb.-20,Mofongo,30,19,-1,Did not participate in 6 mins
Reversal,Tempe,06-Feb.-20,Mofongo,31,19,-1,Did not participate in 5 mins
Reversal,Tempe,06-Feb.-20,Mofongo,32,19,1,participated immediately
Reversal,Tempe,06-Feb.-20,Mofongo,32,20,-1,Did not participate in 6 mins
Reversal,Tempe,07-Feb.-20,Mofongo,33,20,1,
Reversal,Tempe,07-Feb.-20,Mofongo,1,1,0,*r=light grey; participated immediately
Reversal,Tempe,07-Feb.-20,Mofongo,1,2,0,baited at 5 mins with 1/2 a goldfish tail nub
Reversal,Tempe,07-Feb.-20,Mofongo,1,3,-1,baited at 5 mins with 1/2 a goldfish tail nub; took the bait and did not participate
Reversal,Tempe,09-Feb.-20,Mofongo,2,3,-1,"baited ground at 3mins, then remembered we shouldn't bait so removed it almost immediately; Did not come down in 10min"
Reversal,Tempe,09-Feb.-20,Mofongo,3,3,-1,pacing back and forth on front left perch. Did not come down in 10min
Reversal,Tempe,09-Feb.-20,Mofongo,4,3,-1,pacing back and forth on front left perch. Did not come down in 10min
Reversal,Tempe,10-Feb.-20,Mofongo,5,3,0,
Reversal,Tempe,10-Feb.-20,Mofongo,5,4,-1,did not participate in 5 mins
Reversal,Tempe,10-Feb.-20,Mofongo,6,4,-1,"went in and touched each tube at 6 mins to focus him back on the tubes (he started to fly between the rear and front perches); was looking down at the tubes when at the rear perches, but started flying again between front and back at 9 mins; did not participate in 10 mins"
Reversal,Tempe,11-Feb.-20,Mofongo,7,4,-1,DO NOT BAIT; did not participate in 5 mins (more or less flying between front and rear perches)
Reversal,Tempe,11-Feb.-20,Mofongo,8,4,0,participated at 3 mins
Reversal,Tempe,11-Feb.-20,Mofongo,8,5,-1,did not participate in 5 mins (standing quietly at front left perch with back to aviary/tubes)
Reversal,Tempe,11-Feb.-20,Mofongo,9,5,-1,"flew a couple of times between front and rear perches, calling very softly; at 5 mins hunched on the rear left perch like he might come down, but then flew to the front left perch; did not participate in 6 mins"
Reversal,Tempe,12-Feb.-20,Mofongo,10,5,-1,did not participate in 5 mins
Reversal,Tempe,12-Feb.-20,Mofongo,11,5,-1,did not participate in 5 mins
Reversal,Tempe,12-Feb.-20,Mofongo,12,5,-1,baited with a tiny piece of bait at 5 mins; did not participate in 10 mins
Reversal,Tempe,13-Feb.-20,Mofongo,13,5,-1,"he stayed on the rear right perch looking down for a couple of mins, and then flew to the front left perch and faced the tubes but had one foot up; did not participate in 5 mins"
Reversal,Tempe,13-Feb.-20,Mofongo,14,5,-1,did not participate in 5 mins
Reversal,Tempe,13-Feb.-20,Mofongo,15,5,0,came down within 1 min
Reversal,Tempe,13-Feb.-20,Mofongo,15,6,-1,baited at 5 mins; took bait and did not participate
Reversal,Tempe,14-Feb.-20,Mofongo,16,6,0,came down immediately; tried to look in the reward tube after the unrewarded tube
